,customer_id,customer_last_name,customer_district,customer_city,customer_country,category_name,release_year,rating,language,cluster
15221,184.0,Ruiz,Noord-Brabant,s-Hertogenbosch,Netherlands,Games,2006,NC-17,English             ,628
15222,62.0,Cooper,Missouri,Saint Louis,United States,Games,2006,NC-17,English             ,1449
15223,525.0,Clary,Friuli-Venezia Giuli,Udine,Italy,Games,2006,NC-17,English             ,1878
15224,393.0,Causey,Moskova,Korolev,Russian Federation,Games,2006,NC-17,English             ,1094
15225,230.0,George,Botosani,Botosani,Romania,Games,2006,NC-17,English             ,683
15226,422.0,Ellington,Hubei,Laohekou,China,Games,2006,NC-17,English             ,1094
15227,356.0,Fultz,Madhya Pradesh,Satna,India,Games,2006,NC-17,English             ,1471
15228,317.0,Baugh,Streymoyar,Trshavn,Faroe Islands,Games,2006,NC-17,English             ,1340
15229,400.0,Hardison,Texas,Dallas,United States,Games,2006,NC-17,English             ,631
15230,150.0,Daniels,Michoacn de Ocampo,Hidalgo,Mexico,Games,2006,NC-17,English             ,1470
15231,360.0,Madrigal,Arecibo,Arecibo,Puerto Rico,Games,2006,NC-17,English             ,1298
15232,527.0,Meehan,Mogiljov,Mogiljov,Belarus,Games,2006,NC-17,English             ,1741
15233,584.0,Teel,Banjul,Banjul,Gambia,Games,2006,NC-17,English             ,569
15234,183.0,Andrews,Gois,Luzinia,Brazil,Games,2006,NC-17,English             ,1249
15235,522.0,Havens,Southern Tagalog,Santa Rosa,Philippines,Games,2006,NC-17,English             ,1961
15236,12.0,Thomas,Haryana,Yamuna Nagar,India,Games,2006,NC-17,English             ,195
15237,546.0,Knott,Hainan,Sanya,China,Games,2006,NC-17,English             ,153
15238,45.0,Phillips,Antofagasta,Antofagasta,Chile,Games,2006,NC-17,English             ,569
15239,24.0,Lee,Crdoba,Crdoba,Argentina,Classics,2006,PG-13,English             ,339
15240,177.0,Duncan,Tamaulipas,Matamoros,Mexico,Classics,2006,PG-13,English             ,1988
15241,480.0,Hauser,Gaziantep,Gaziantep,Turkey,Classics,2006,PG-13,English             ,162
15242,288.0,Craig,Guanajuato,Valle de Santiago,Mexico,Classics,2006,PG-13,English             ,971
15243,38.0,Gonzalez,Chisinau,Chisinau,Moldova,Classics,2006,PG-13,English             ,527
15244,118.0,Cruz,Texas,Grand Prairie,United States,Classics,2006,PG-13,English             ,1802
15245,87.0,Patterson,Sucre,Sincelejo,Colombia,Classics,2006,PG-13,English             ,1479
15246,471.0,Sauer,Gauteng,Johannesburg,South Africa,Classics,2006,PG-13,English             ,339
15247,228.0,Stanley,Phnom Penh,Phnom Penh,Cambodia,Classics,2006,PG-13,English             ,1513
15248,61.0,Rivera,Basel-Stadt,Basel,Switzerland,Classics,2006,PG-13,English             ,1481
15249,459.0,Collazo,Esfahan,Qomsheh,Iran,Classics,2006,PG-13,English             ,1631
15250,89.0,Flores,Buenos Aires,La Plata,Argentina,Classics,2006,PG-13,English             ,30
15251,393.0,Causey,Moskova,Korolev,Russian Federation,Classics,2006,PG-13,English             ,1631
15252,416.0,Pinson,Sind,Dadu,Pakistan,Classics,2006,PG-13,English             ,1210
15253,74.0,Kelly,So Paulo,Rio Claro,Brazil,Classics,2006,PG-13,English             ,87
15254,77.0,Bennett,So Paulo,Araatuba,Brazil,Classics,2006,PG-13,English             ,1631
15255,380.0,Brinson,Slaskie,Tychy,Poland,Classics,2006,PG-13,English             ,344
15256,153.0,Nichols,Jakarta Raya,Jakarta,Indonesia,Classics,2006,PG-13,English             ,1194
15257,574.0,Vest,Tokyo-to,Akishima,Japan,Classics,2006,PG-13,English             ,715
15258,548.0,Cornish,Central Luzon,Tarlac,Philippines,Classics,2006,PG-13,English             ,1631
15259,5.0,Brown,Nantou,Nantou,Taiwan,Classics,2006,PG-13,English             ,690
15260,222.0,Hansen,Jaroslavl,Jaroslavl,Russian Federation,Classics,2006,PG-13,English             ,1194
15261,74.0,Kelly,So Paulo,Rio Claro,Brazil,Classics,2006,PG-13,English             ,87
15262,412.0,Butterfield,Punjab,Hoshiarpur,India,Classics,2006,PG-13,English             ,690
15263,562.0,Slone,Sokoto & Kebbi & Zam,Sokoto,Nigeria,Classics,2006,PG-13,English             ,992
15264,187.0,Riley,Sumy,Sumy,Ukraine,Classics,2006,PG-13,English             ,992
15265,329.0,Waggoner,Dhaka,Jamalpur,Bangladesh,Classics,2006,PG-13,English             ,693
15266,391.0,Gamez,Osaka,Izumisano,Japan,Classics,2006,PG-13,English             ,1631
15267,329.0,Waggoner,Dhaka,Jamalpur,Bangladesh,Documentary,2006,PG,English             ,66
15268,96.0,Alexander,Georgia,Augusta-Richmond County,United States,Documentary,2006,PG,English             ,1566
15269,20.0,Robinson,Nothwest Border Prov,Mardan,Pakistan,Documentary,2006,PG,English             ,112
15270,21.0,Clark,Dhaka,Tangail,Bangladesh,Documentary,2006,PG,English             ,374
15271,344.0,Billingsley,Tongatapu,Nukualofa,Tonga,Documentary,2006,PG,English             ,501
15272,21.0,Clark,Dhaka,Tangail,Bangladesh,Documentary,2006,PG,English             ,374
15273,481.0,Devore,Mwanza,Mwanza,Tanzania,Documentary,2006,PG,English             ,436
15274,417.0,Estep,al-Sharqiya,al-Qatif,Saudi Arabia,Documentary,2006,PG,English             ,1107
15275,404.0,Scroggins,Saitama,Omiya,Japan,Documentary,2006,PG,English             ,150
15276,510.0,Easter,Volgograd,Kamyin,Russian Federation,Documentary,2006,PG,English             ,799
15277,157.0,Rose,Pyongyang-si,Pyongyang,North Korea,Animation,2006,PG-13,English             ,1814
15278,417.0,Estep,al-Sharqiya,al-Qatif,Saudi Arabia,Animation,2006,PG-13,English             ,1593
15279,144.0,Shaw,Minsk,Molodetno,Belarus,Animation,2006,PG-13,English             ,538
15280,407.0,Ratcliff,North West,Rustenburg,South Africa,Animation,2006,PG-13,English             ,665
15281,390.0,Heaton,Nakhon Sawan,Nakhon Sawan,Thailand,Animation,2006,PG-13,English             ,1655
15282,495.0,Bess,Gansu,Baiyin,China,Animation,2006,PG-13,English             ,1367
15283,18.0,Garcia,Kaduna,Kaduna,Nigeria,Animation,2006,PG-13,English             ,358
15284,371.0,Poulin,Southern Tagalog,Cabuyao,Philippines,Animation,2006,PG-13,English             ,115
15285,158.0,Stone,North Carolina,Greensboro,United States,Animation,2006,PG-13,English             ,1700
15286,104.0,Graham,Provence-Alpes-Cte,Toulon,France,Animation,2006,PG-13,English             ,572
15287,446.0,Culp,West Bengali,Uluberia,India,Animation,2006,PG-13,English             ,1593
15288,417.0,Estep,al-Sharqiya,al-Qatif,Saudi Arabia,Animation,2006,PG-13,English             ,1593
15289,50.0,Collins,Khartum,Omdurman,Sudan,Animation,2006,PG-13,English             ,481
15290,253.0,Carlson,Miyazaki,Miyakonojo,Japan,Animation,2006,PG-13,English             ,21
15291,419.0,Carbone,Bihar,Katihar,India,Animation,2006,PG-13,English             ,1411
15292,54.0,Rogers,Yamaguchi,Iwakuni,Japan,Animation,2006,PG-13,English             ,1814
15293,396.0,Shanks,Saitama,Iwatsuki,Japan,Animation,2006,PG-13,English             ,326
15294,42.0,Perez,Nonthaburi,Pak Kret,Thailand,Animation,2006,PG-13,English             ,538
15295,59.0,Murphy,Karnataka,Mysore,India,Animation,2006,PG-13,English             ,1060
15296,7.0,Miller,Central Serbia,Kragujevac,Yugoslavia,Animation,2006,PG-13,English             ,176
15297,54.0,Rogers,Yamaguchi,Iwakuni,Japan,Animation,2006,PG-13,English             ,1814
15298,339.0,Perryman,Henan,Xinxiang,China,Games,2006,PG-13,English             ,1670
15299,505.0,Abney,Central Luzon,Talavera,Philippines,Games,2006,PG-13,English             ,228
15300,77.0,Bennett,So Paulo,Araatuba,Brazil,Games,2006,PG-13,English             ,1533
15301,472.0,Robins,Nam Ha,Nam Dinh,Vietnam,Games,2006,PG-13,English             ,1377
15302,448.0,Betancourt,Baijeri,Erlangen,Germany,Games,2006,PG-13,English             ,1926
15303,147.0,Robertson,Saitama,Urawa,Japan,Games,2006,PG-13,English             ,1715
15304,191.0,Greene,Rostov-na-Donu,Novoterkassk,Russian Federation,Games,2006,PG-13,English             ,90
15305,5.0,Brown,Nantou,Nantou,Taiwan,Games,2006,PG-13,English             ,737
15306,515.0,Rapp,Coquimbo,Coquimbo,Chile,Games,2006,PG-13,English             ,1495
15307,62.0,Cooper,Missouri,Saint Louis,United States,Games,2006,PG-13,English             ,737
15308,517.0,Mccurdy,Taipei,Chungho,Taiwan,Games,2006,PG-13,English             ,408
15309,332.0,Qualls,Dhaka,Dhaka,Bangladesh,Games,2006,PG-13,English             ,144
15310,153.0,Nichols,Jakarta Raya,Jakarta,Indonesia,Games,2006,PG-13,English             ,272
15311,467.0,Deloach,Chihuahua,Cuauhtmoc,Mexico,Games,2006,PG-13,English             ,1926
15312,43.0,Roberts,Tahiti,Faaa,French Polynesia,Games,2006,PG-13,English             ,1949
15313,518.0,Harder,Sivas,Sivas,Turkey,Games,2006,PG-13,English             ,891
15314,365.0,Schwarz,Okinawa,Okinawa,Japan,Foreign,2006,G,English             ,422
15315,402.0,Yanez,Bretagne,Brest,France,Foreign,2006,G,English             ,69
15316,21.0,Clark,Dhaka,Tangail,Bangladesh,Foreign,2006,G,English             ,1906
15317,437.0,Neumann,La Romana,La Romana,Dominican Republic,Foreign,2006,G,English             ,1531
15318,422.0,Ellington,Hubei,Laohekou,China,Foreign,2006,G,English             ,1282
15319,499.0,Outlaw,Apulia,Brindisi,Italy,Foreign,2006,G,English             ,718
15320,406.0,Runyon,St Thomas,Charlotte Amalie,"Virgin Islands, U.S.",Foreign,2006,G,English             ,1826
15321,504.0,Adam,Illinois,Joliet,United States,Foreign,2006,G,English             ,872
15322,148.0,Hunt,Saint-Denis,Saint-Denis,Runion,Foreign,2006,G,English             ,849
15323,267.0,Wade,Hunan,Lengshuijiang,China,Foreign,2006,G,English             ,1826
15324,571.0,Chisholm,Mazowieckie,Plock,Poland,Foreign,2006,G,English             ,226
15325,160.0,Dunn,Moskova,Ljubertsy,Russian Federation,Foreign,2006,G,English             ,432
15326,281.0,Obrien,Fujian,Fuzhou,China,Drama,2006,G,English             ,1258
15327,428.0,Kruger,Komi,Syktyvkar,Russian Federation,Drama,2006,G,English             ,1020
15328,468.0,Cary,Karnataka,Bijapur,India,Drama,2006,G,English             ,1980
15329,534.0,Jung,Uttar Pradesh,Amroha,India,Drama,2006,G,English             ,349
15330,29.0,Hernandez,Yamaguchi,Shimonoseki,Japan,Drama,2006,G,English             ,1190
15331,354.0,Ngo,So Paulo,Santo Andr,Brazil,Drama,2006,G,English             ,324
15332,4.0,Jones,Mandalay,Myingyan,Myanmar,Drama,2006,G,English             ,1727
15333,373.0,Leone,Southern Tagalog,Tanauan,Philippines,Drama,2006,G,English             ,324
15334,536.0,Churchill,Kang-won,Tonghae,South Korea,Drama,2006,G,English             ,1852
15335,226.0,Little,Asuncin,Asuncin,Paraguay,Drama,2006,G,English             ,1682
15336,587.0,Stanfield,Guanajuato,Celaya,Mexico,Drama,2006,G,English             ,525
15337,504.0,Adam,Illinois,Joliet,United States,Drama,2006,G,English             ,1022
15338,380.0,Brinson,Slaskie,Tychy,Poland,Drama,2006,G,English             ,1190
15339,177.0,Duncan,Tamaulipas,Matamoros,Mexico,Drama,2006,G,English             ,1831
15340,278.0,Horton,Bursa,Inegl,Turkey,Drama,2006,G,English             ,1445
15341,291.0,Holt,Virginia,Roanoke,United States,Drama,2006,G,English             ,1734
15342,30.0,King,Taipei,Lungtan,Taiwan,Drama,2006,G,English             ,206
15343,83.0,Jenkins,Gauteng,Springs,South Africa,Drama,2006,G,English             ,220
15344,113.0,Fisher,Sucre,Cuman,Venezuela,Drama,2006,G,English             ,879
15345,574.0,Vest,Tokyo-to,Akishima,Japan,Drama,2006,G,English             ,1627
15346,335.0,Mauldin,Sousse,Sousse,Tunisia,Drama,2006,G,English             ,1734
15347,283.0,Sutton,Xinxiang,Korla,China,Drama,2006,G,English             ,1244
15348,311.0,Trout,Kursk,Kursk,Russian Federation,Drama,2006,G,English             ,1627
15349,482.0,Crawley,Veracruz,Coatzacoalcos,Mexico,Drama,2006,G,English             ,554
15350,425.0,Sikes,Oaxaca,San Juan Bautista Tuxtepec,Mexico,Drama,2006,G,English             ,206
15351,172.0,Willis,Batman,Batman,Turkey,Drama,2006,G,English             ,1323
15352,319.0,Weiner,Mxico,San Felipe del Progreso,Mexico,Drama,2006,G,English             ,1020
15353,152.0,Mills,Assam,Nagaon,India,Children,2006,G,English             ,1510
15354,338.0,Gilman,Western Cape,Paarl,South Africa,Children,2006,G,English             ,1680
15355,360.0,Madrigal,Arecibo,Arecibo,Puerto Rico,Children,2006,G,English             ,642
15356,593.0,Mcalister,California,Garden Grove,United States,Children,2006,G,English             ,1699
15357,111.0,Owens,Distrito Federal,Caracas,Venezuela,Children,2006,G,English             ,342
15358,592.0,Roush,Fejr,Szkesfehrvr,Hungary,Children,2006,G,English             ,1639
15359,453.0,Martel,Zulia,Maracabo,Venezuela,Documentary,2006,G,English             ,395
15360,28.0,Young,Bihar,Munger (Monghyr),India,Documentary,2006,G,English             ,1691
15361,514.0,Troutman,Hubei,Zaoyang,China,Documentary,2006,G,English             ,724
15362,189.0,Carpenter,Ontario,Oshawa,Canada,Documentary,2006,G,English             ,956
15363,289.0,Rodriquez,Kowloon and New Kowl,Kowloon and New Kowloon,Hong Kong,Documentary,2006,G,English             ,122
15364,107.0,Woods,Buenos Aires,Merlo,Argentina,Documentary,2006,G,English             ,1200
15365,139.0,Dixon,Ynlin,Touliu,Taiwan,Documentary,2006,G,English             ,224
15366,182.0,Lane,California,Compton,United States,Documentary,2006,G,English             ,1447
15367,183.0,Andrews,Gois,Luzinia,Brazil,Documentary,2006,G,English             ,28
15368,147.0,Robertson,Saitama,Urawa,Japan,Documentary,2006,G,English             ,1204
15369,121.0,Gomez,Uttar Pradesh,Etawah,India,Foreign,2006,R,English             ,1824
15370,516.0,Noe,Battambang,Battambang,Cambodia,Foreign,2006,R,English             ,1547
15371,117.0,Mcdonald,Gujarat,Gandhinagar,India,Foreign,2006,R,English             ,1392
15372,295.0,Bates,Pietari,Kolpino,Russian Federation,Foreign,2006,R,English             ,259
15373,393.0,Causey,Moskova,Korolev,Russian Federation,Foreign,2006,R,English             ,1752
15374,237.0,Gilbert,Chollanam,Naju,South Korea,Foreign,2006,R,English             ,187
15375,462.0,Sherrod,Irkutsk,Usolje-Sibirskoje,Russian Federation,Foreign,2006,R,English             ,694
15376,490.0,Mcduffie,Boyac,Sogamoso,Colombia,Foreign,2006,R,English             ,159
15377,543.0,Pemberton,Tadla-Azilal,Beni-Mellal,Morocco,Foreign,2006,R,English             ,1498
15378,501.0,Geary,Lubelskie,Lublin,Poland,Foreign,2006,R,English             ,159
15379,55.0,Reed,Moskova,Balaiha,Russian Federation,Foreign,2006,R,English             ,669
15380,129.0,Porter,Shandong,Liaocheng,China,Foreign,2006,R,English             ,834
15381,496.0,Wren,Shandong,Rizhao,China,Foreign,2006,R,English             ,1202
15382,36.0,Adams,Markazi,Arak,Iran,Foreign,2006,R,English             ,467
15383,558.0,Eggleston,Dolnoslaskie,Wroclaw,Poland,Foreign,2006,R,English             ,259
15384,342.0,Martino,Roraima,Boa Vista,Brazil,Foreign,2006,R,English             ,1134
15385,200.0,Lawson,Ahal,Ashgabat,Turkmenistan,Foreign,2006,R,English             ,1013
15386,75.0,Sanders,Changhwa,Changhwa,Taiwan,Foreign,2006,R,English             ,33
15387,146.0,Rice,Michigan,Sterling Heights,United States,Foreign,2006,R,English             ,694
15388,466.0,Ebert,Shandong,Dongying,China,Foreign,2006,R,English             ,1798
15389,532.0,Renner,Khanh Hoa,Cam Ranh,Vietnam,Foreign,2006,R,English             ,211
15390,117.0,Mcdonald,Gujarat,Gandhinagar,India,Foreign,2006,R,English             ,1392
15391,277.0,Jimenez,Oyo & Osun,Ogbomosho,Nigeria,Foreign,2006,R,English             ,1824
15392,5.0,Brown,Nantou,Nantou,Taiwan,Classics,2006,PG,English             ,704
15393,304.0,Royal,Callao,Callao,Peru,Classics,2006,PG,English             ,691
15394,469.0,Bull,Galicia,Ourense (Orense),Spain,Classics,2006,PG,English             ,887
15395,277.0,Jimenez,Oyo & Osun,Ogbomosho,Nigeria,Classics,2006,PG,English             ,1994
15396,351.0,Foust,Krasnojarsk,Zeleznogorsk,Russian Federation,Classics,2006,PG,English             ,1268
15397,564.0,Pfeiffer,Shandong,Xintai,China,Classics,2006,PG,English             ,1794
15398,523.0,Guajardo,Nghe An,Vinh,Vietnam,Classics,2006,PG,English             ,1268
15399,527.0,Meehan,Mogiljov,Mogiljov,Belarus,Classics,2006,PG,English             ,170
15400,165.0,Stephens,Xinxiang,Hami,China,Classics,2006,PG,English             ,1165
15401,439.0,Fennell,Lombardia,Bergamo,Italy,Classics,2006,PG,English             ,1756
15402,406.0,Runyon,St Thomas,Charlotte Amalie,"Virgin Islands, U.S.",Classics,2006,PG,English             ,1195
15403,340.0,Newsom,Hanoi,Hanoi,Vietnam,Classics,2006,PG,English             ,1380
15404,220.0,Alvarez,Zanzibar West,Zanzibar,Tanzania,Classics,2006,PG,English             ,507
15405,264.0,May,Osaka,Higashiosaka,Japan,Classics,2006,PG,English             ,316
15406,211.0,Montgomery,Jilin,Fuyu,China,Classics,2006,PG,English             ,788
15407,362.0,Barfield,Par,Belm,Brazil,Animation,2006,PG,English             ,1853
15408,563.0,Prewitt,Bukarest,Bucuresti,Romania,Animation,2006,PG,English             ,1517
15409,435.0,Shelby,Shandong,Junan,China,Animation,2006,PG,English             ,1910
15410,192.0,Lawrence,Uttar Pradesh,Firozabad,India,Animation,2006,PG,English             ,1751
15411,197.0,Peters,Jiangsu,Changzhou,China,Animation,2006,PG,English             ,1160
15412,62.0,Cooper,Missouri,Saint Louis,United States,Animation,2006,PG,English             ,387
15413,468.0,Cary,Karnataka,Bijapur,India,Animation,2006,PG,English             ,1729
15414,78.0,Wood,Uttar Pradesh,Rae Bareli,India,Animation,2006,PG,English             ,1789
15415,501.0,Geary,Lubelskie,Lublin,Poland,Animation,2006,PG,English             ,91
15416,472.0,Robins,Nam Ha,Nam Dinh,Vietnam,Animation,2006,PG,English             ,1888
15417,481.0,Devore,Mwanza,Mwanza,Tanzania,Animation,2006,PG,English             ,580
15418,396.0,Shanks,Saitama,Iwatsuki,Japan,Animation,2006,PG,English             ,350
15419,157.0,Rose,Pyongyang-si,Pyongyang,North Korea,Animation,2006,PG,English             ,996
15420,314.0,Linton,So Paulo,Sorocaba,Brazil,Animation,2006,PG,English             ,1493
15421,27.0,Allen,Southern Mindanao,Davao,Philippines,Animation,2006,PG,English             ,580
15422,308.0,Grigsby,Missouri,Kansas City,United States,Animation,2006,PG,English             ,1614
15423,366.0,Huey,Balikesir,Balikesir,Turkey,Action,2006,G,English             ,832
15424,374.0,Hurtado,Pernambuco,Vitria de Santo Anto,Brazil,Action,2006,G,English             ,1226
15425,294.0,Watts,Ohio,Dayton,United States,Action,2006,G,English             ,1927
15426,414.0,Ralston,Guanajuato,Allende,Mexico,Action,2006,G,English             ,445
15427,89.0,Flores,Buenos Aires,La Plata,Argentina,Action,2006,G,English             ,678
15428,51.0,Stewart,California,Fontana,United States,Action,2006,G,English             ,445
15429,138.0,Warren,Inner Mongolia,Hohhot,China,Action,2006,G,English             ,1429
15431,278.0,Horton,Bursa,Inegl,Turkey,Action,2006,G,English             ,1742
15432,363.0,Whiting,Central,Nyeri,Kenya,Action,2006,G,English             ,1429
15433,302.0,Silverman,Liaoning,Tiefa,China,Action,2006,G,English             ,1841
15434,95.0,Bryant,Punjab,Pathankot,India,Action,2006,G,English             ,1142
15435,190.0,Weaver,Tabora,Tabora,Tanzania,Action,2006,G,English             ,1002
15436,256.0,Holland,Sagaing,Monywa,Myanmar,Action,2006,G,English             ,506
15437,475.0,Chestnut,Sumy,ostka,Ukraine,Action,2006,G,English             ,1588
15438,310.0,Cabral,Minas Gerais,Ibirit,Brazil,Action,2006,G,English             ,1304
15439,196.0,Austin,Baden-Wrttemberg,Mannheim,Germany,Action,2006,G,English             ,1294
15440,530.0,Ashcraft,Buenos Aires,Ezeiza,Argentina,Horror,2006,G,English             ,253
15441,88.0,Hughes,Cheju,Cheju,South Korea,Horror,2006,G,English             ,1505
15442,252.0,Hoffman,England,London,United Kingdom,Horror,2006,G,English             ,253
15443,473.0,Olivares,Aceh,Lhokseumawe,Indonesia,Horror,2006,G,English             ,1235
15444,334.0,Mcwhorter,Sumqayit,Sumqayit,Azerbaijan,Horror,2006,G,English             ,379
15445,452.0,Milner,Abu Dhabi,Abu Dhabi,United Arab Emirates,Horror,2006,G,English             ,369
15446,469.0,Bull,Galicia,Ourense (Orense),Spain,Documentary,2006,PG,English             ,552
15447,314.0,Linton,So Paulo,Sorocaba,Brazil,Documentary,2006,PG,English             ,244
15448,168.0,Berry,Gansu,Jinchang,China,Documentary,2006,PG,English             ,1522
15449,198.0,Kelley,Ondo & Ekiti,Ikerre,Nigeria,Documentary,2006,PG,English             ,942
15450,241.0,Larson,Hubei,Xiangfan,China,Documentary,2006,PG,English             ,993
15451,183.0,Andrews,Gois,Luzinia,Brazil,Documentary,2006,PG,English             ,790
15452,366.0,Huey,Balikesir,Balikesir,Turkey,Documentary,2006,PG,English             ,1804
15453,264.0,May,Osaka,Higashiosaka,Japan,Documentary,2006,PG,English             ,942
15454,526.0,Seal,Florida,Cape Coral,United States,Documentary,2006,PG,English             ,399
15455,313.0,Mahon,Hubei,Ezhou,China,Documentary,2006,PG,English             ,1065
15456,276.0,Graves,Michigan,Warren,United States,Documentary,2006,PG,English             ,993
15457,266.0,Herrera,Salzburg,Salzburg,Austria,Documentary,2006,PG,English             ,1732
15458,401.0,Carranza,Fukushima,Koriyama,Japan,Documentary,2006,PG,English             ,1522
15459,437.0,Neumann,La Romana,La Romana,Dominican Republic,Documentary,2006,PG,English             ,942
15460,64.0,Cox,Sichuan,Daxian,China,Documentary,2006,PG,English             ,436
15461,151.0,Palmer,Shandong,Laiwu,China,Documentary,2006,PG,English             ,150
15462,526.0,Seal,Florida,Cape Coral,United States,Documentary,2006,PG,English             ,399
15463,337.0,Jordon,Hiroshima,Onomichi,Japan,Documentary,2006,PG,English             ,942
15464,250.0,Fowler,Oyo & Osun,Oyo,Nigeria,Documentary,2006,PG,English             ,799
15465,432.0,Burk,KwaZulu-Natal,Newcastle,South Africa,Documentary,2006,PG,English             ,790
15466,239.0,Romero,West Java,Ciomas,Indonesia,Documentary,2006,PG,English             ,112
15467,556.0,Gruber,England,Southport,United Kingdom,Documentary,2006,PG,English             ,1869
15468,177.0,Duncan,Tamaulipas,Matamoros,Mexico,Documentary,2006,PG,English             ,993
15469,198.0,Kelley,Ondo & Ekiti,Ikerre,Nigeria,Documentary,2006,PG,English             ,942
15470,107.0,Woods,Buenos Aires,Merlo,Argentina,Sci-Fi,2006,R,English             ,479
15471,45.0,Phillips,Antofagasta,Antofagasta,Chile,Sci-Fi,2006,R,English             ,1193
15472,287.0,Miles,Tamil Nadu,Tambaram,India,Sci-Fi,2006,R,English             ,1518
15474,208.0,Wheeler,West Bengali,Balurghat,India,Sci-Fi,2006,R,English             ,760
15475,129.0,Porter,Shandong,Liaocheng,China,Sci-Fi,2006,R,English             ,1446
15476,461.0,Blakely,Northern Mindanao,Gingoog,Philippines,Sci-Fi,2006,R,English             ,686
15477,85.0,Powell,England,Bradford,United Kingdom,Sci-Fi,2006,R,English             ,152
15478,188.0,Armstrong,Caraga,Bayugan,Philippines,Sci-Fi,2006,R,English             ,911
15479,47.0,Parker,Cear,Juazeiro do Norte,Brazil,Sci-Fi,2006,R,English             ,1735
15480,521.0,South,Liaoning,Yingkou,China,Sci-Fi,2006,R,English             ,38
15481,529.0,Guillen,Andhra Pradesh,Bhimavaram,India,Sci-Fi,2006,R,English             ,1038
15482,488.0,Millard,Baja California Sur,La Paz,Mexico,Sci-Fi,2006,R,English             ,1276
15483,459.0,Collazo,Esfahan,Qomsheh,Iran,Sci-Fi,2006,R,English             ,934
15484,176.0,Carroll,Skikda,Skikda,Algeria,Sci-Fi,2006,R,English             ,62
15485,21.0,Clark,Dhaka,Tangail,Bangladesh,Sci-Fi,2006,R,English             ,76
15486,494.0,Choate,Chimborazo,Robamba,Ecuador,Sci-Fi,2006,R,English             ,934
15487,205.0,Carr,Alto Paran,Ciudad del Este,Paraguay,Sci-Fi,2006,R,English             ,911
15488,85.0,Powell,England,Bradford,United Kingdom,Action,2006,G,English             ,445
15489,556.0,Gruber,England,Southport,United Kingdom,Action,2006,G,English             ,1407
15490,346.0,Simpkins,Adygea,Maikop,Russian Federation,Action,2006,G,English             ,954
15491,142.0,Burns,Scotland,Dundee,United Kingdom,Action,2006,G,English             ,1407
15492,403.0,Way,Tamil Nadu,Valparai,India,Action,2006,G,English             ,1981
15493,440.0,Colby,Maharashtra,Dhule (Dhulia),India,Action,2006,G,English             ,678
15494,429.0,Isbell,Okayama,Tsuyama,Japan,Action,2006,G,English             ,1838
15495,131.0,Hicks,Taka-Karpatia,Mukateve,Ukraine,Action,2006,G,English             ,506
15496,393.0,Causey,Moskova,Korolev,Russian Federation,Action,2006,G,English             ,403
15497,25.0,Walker,Sind,Shikarpur,Pakistan,Action,2006,G,English             ,84
15498,427.0,Mccartney,So Paulo,Guaruj,Brazil,Action,2006,G,English             ,892
15499,502.0,Cornwell,West Bengali,Siliguri (Shiliguri),India,Action,2006,G,English             ,1588
15500,220.0,Alvarez,Zanzibar West,Zanzibar,Tanzania,Action,2006,G,English             ,1369
15501,44.0,Turner,Lipetsk,Lipetsk,Russian Federation,Action,2006,G,English             ,1370
15502,10.0,Taylor,Esfahan,Esfahan,Iran,Drama,2006,G,English             ,1287
15503,415.0,Pullen,Utrecht,Amersfoort,Netherlands,Drama,2006,G,English             ,1793
15504,164.0,Gardner,Adana,Tarsus,Turkey,Drama,2006,G,English             ,1441
15505,373.0,Leone,Southern Tagalog,Tanauan,Philippines,Drama,2006,G,English             ,324
15506,119.0,Marshall,al-Qalyubiya,Shubra al-Khayma,Egypt,Drama,2006,G,English             ,224
15507,20.0,Robinson,Nothwest Border Prov,Mardan,Pakistan,Drama,2006,G,English             ,28
15508,272.0,Caldwell,Shandong,Yantai,China,Drama,2006,G,English             ,1383
15509,41.0,Mitchell,Yerevan,Yerevan,Armenia,Drama,2006,G,English             ,126
15510,168.0,Berry,Gansu,Jinchang,China,Drama,2006,G,English             ,1441
15511,336.0,Mark,Uttar Pradesh,Rampur,India,Drama,2006,G,English             ,324
15512,313.0,Mahon,Hubei,Ezhou,China,Drama,2006,G,English             ,524
15513,413.0,Yee,West Bengali,Berhampore (Baharampur),India,Drama,2006,G,English             ,544
15514,414.0,Ralston,Guanajuato,Allende,Mexico,Drama,2006,G,English             ,1447
15515,285.0,Mckinney,Shiga,Otsu,Japan,Drama,2006,G,English             ,1831
15516,588.0,Ocampo,Shandong,Weifang,China,Drama,2006,G,English             ,224
15517,268.0,Soto,Kerala,Palghat (Palakkad),India,Drama,2006,G,English             ,28
15518,234.0,Fuller,Hawalli,Jalib al-Shuyukh,Kuwait,Classics,2006,NC-17,English             ,1088
15519,35.0,Green,Midi-Pyrnes,Toulouse,France,Classics,2006,NC-17,English             ,1243
15520,342.0,Martino,Roraima,Boa Vista,Brazil,Classics,2006,NC-17,English             ,1074
15521,557.0,Gaffney,Vilna,Vilnius,Lithuania,Classics,2006,NC-17,English             ,1012
15522,324.0,Coy,Henan,Yuzhou,China,Classics,2006,NC-17,English             ,325
15523,280.0,Barrett,Ondo & Ekiti,Owo,Nigeria,Classics,2006,NC-17,English             ,583
15524,342.0,Martino,Roraima,Boa Vista,Brazil,Classics,2006,NC-17,English             ,1074
